ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,resultado_ajustado,ano,mes
2016,2016-09-10,29,Estádio Municipal Paulo Machado de Carvalho,Ricardo Marques Ribeiro,21773.0,78838.0,Flamengo,Santa Cruz,Zé Ricardo,Doriva,2.0,19.0,24850000.0,5750000.0,28.0,27.4,3,0,,,,,,,,,,,,,,,,,Casa,Casa,2016,9
2016,2016-11-12,38,Arena Condá,Rodrigo D'Alonso Ferreira,,22600.0,Chapecoense,Atlético-MG,,,9.0,4.0,,,,,0,0,,,,,,,,,,,,,,,,,Empate,Fora,2016,11
2016,2016-05-06,6,Arena do Grêmio,Péricles Bassols Pegado Cortez,16957.0,60540.0,Grêmio,Ponte Preta,Roger Machado,Eduardo Baptista,2.0,10.0,29500000.0,10750000.0,27.0,27.9,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,5
2016,2016-10-07,14,Arena do Grêmio,Jailson Macedo Freitas,34013.0,60540.0,Grêmio,Figueirense FC,Roger Machado,Vinícius Eutrópio,3.0,15.0,30250000.0,10100000.0,26.3,27.3,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,10
2016,2016-05-08,18,Arena do Grêmio,Luiz Flávio de Oliveira,16068.0,60540.0,Grêmio,Santa Cruz,Roger Machado,Milton Mendes,4.0,18.0,25250000.0,7050000.0,27.2,29.3,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,5
2016,2016-12-09,24,Arena do Grêmio,Emerson de Almeida Ferreira,19514.0,60540.0,Grêmio,Palmeiras,Roger Machado,Cuca,6.0,1.0,42000000.0,39600000.0,26.8,27.8,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,12
2016,2016-12-06,7,Estádio General Sílvio Raulino de Oliveira,Ricardo Marques Ribeiro,1203.0,,Botafogo,EC Vitória,,,20.0,10.0,,,,,1,1,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,12
2016,2016-03-07,13,Estádio Municipal Radialista Mário Helênio,Braulio da Silva Machado,5033.0,31863.0,Botafogo,Santa Cruz,,,18.0,19.0,,,,,2,1,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,3
2016,2016-04-09,19,Estádio Olímpico Nilton Santos,Wagner Reway,5199.0,46931.0,Botafogo,Grêmio,Jair Ventura,Roger Machado,16.0,4.0,8700000.0,35500000.0,26.5,27.3,2,1,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,4
2016,2016-07-09,23,Estádio Olímpico Nilton Santos,Rodolpho Toski Marques,10156.0,46931.0,Botafogo,Fluminense,Jair Ventura,Levir Culpi,11.0,7.0,7850000.0,26000000.0,28.0,28.5,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,7
2016,2016-01-10,28,Estádio Luso Brasileiro,Caio Max Augusto Vieira,9123.0,20000.0,Botafogo,Corinthians,Jair Ventura,Alessandro,10.0,7.0,8250000.0,17500000.0,26.5,25.3,2,0,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,1
2016,2016-03-07,13,Estádio Governador Magalhães Pinto,Péricles Bassols Pegado Cortez,43821.0,57483.0,Cruzeiro,EC Vitória,,,14.0,13.0,,,,,2,2,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,3
2016,2016-12-07,14,Estádio Governador Magalhães Pinto,Anderson Daronco,32042.0,57483.0,Cruzeiro,Atlético-PR,,,14.0,7.0,,,,,0,3,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2016,12
2016,2016-11-09,24,Estádio Governador Magalhães Pinto,Rafael Traci,26611.0,57483.0,Cruzeiro,Botafogo,Mano Menezes,Jair Ventura,13.0,10.0,33100000.0,9100000.0,28.5,27.7,0,2,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2016,11
2016,2016-02-10,28,Estádio Governador Magalhães Pinto,Elmo Alves Resende Cunha,16618.0,57483.0,Cruzeiro,Grêmio,Mano Menezes,Renato Gaúcho,17.0,8.0,25650000.0,29600000.0,29.3,25.9,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,2
2016,2016-09-10,29,Estádio Governador Magalhães Pinto,Anderson Daronco,15425.0,57483.0,Cruzeiro,Ponte Preta,Mano Menezes,Eduardo Baptista,16.0,10.0,26150000.0,11650000.0,28.7,28.5,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,9
2016,2016-03-06,5,Estádio General Sílvio Raulino de Oliveira,Igor Junior Benevenuto,6164.0,20000.0,Flamengo,EC Vitória,Zé Ricardo,Vágner Mancini,5.0,10.0,24250000.0,10750000.0,24.2,27.1,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,3
2016,2016-10-07,14,Estádio Jornalista Mário Filho,Marielson Alves Silva,23390.0,78838.0,Flamengo,Atlético-MG,Zé Ricardo,Marcelo Oliveira,8.0,6.0,21600000.0,39750000.0,26.8,27.7,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,10
2016,2016-06-08,19,Estádio Jornalista Mário Filho,Emerson de Almeida Ferreira,19036.0,78838.0,Flamengo,Atlético-PR,Zé Ricardo,Paulo Autuori,6.0,7.0,24850000.0,19000000.0,28.9,25.2,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,6
2016,2016-08-09,23,Estádio Jornalista Mário Filho,Franscisco Carlos do Nascimento,16358.0,78838.0,Flamengo,Ponte Preta,Zé Ricardo,Eduardo Baptista,2.0,8.0,25600000.0,10400000.0,27.9,29.2,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,8
2016,2016-05-11,34,Estádio Jornalista Mário Filho,Jean Pierre Goncalves Lima,49382.0,78838.0,Flamengo,Botafogo,Zé Ricardo,Jair Ventura,2.0,5.0,24100000.0,8900000.0,28.8,27.5,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,5
2016,2016-12-06,7,Allianz Parque,Raphael Claus,39935.0,43600.0,Palmeiras,Corinthians,Cuca,Tite,4.0,1.0,25250000.0,31250000.0,28.0,27.0,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,12
2016,2016-01-07,12,Allianz Parque,Gilberto Rodrigues Castro Junior,32834.0,43600.0,Palmeiras,Figueirense FC,Cuca,Vinícius Eutrópio,1.0,12.0,25500000.0,10250000.0,28.1,27.9,4,0,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,1
2016,2016-07-08,19,Allianz Parque,Braulio da Silva Machado,30330.0,43600.0,Palmeiras,EC Vitória,Cuca,Vágner Mancini,2.0,13.0,26350000.0,11450000.0,28.3,26.5,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,7
2016,2016-08-09,23,Allianz Parque,Sandro Ricci,39944.0,43600.0,Palmeiras,São Paulo,,,1.0,12.0,,,,,2,1,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,8
2016,2016-06-11,34,Allianz Parque,Péricles Bassols Pegado Cortez,31967.0,43600.0,Palmeiras,Internacional,Cuca,Celso Roth,1.0,16.0,39100000.0,21500000.0,27.8,27.9,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,6
2016,2016-05-06,6,Estádio Municipal Paulo Machado de Carvalho,Sandro Ricci,16530.0,37730.0,Santos FC,Botafogo,,,15.0,16.0,,,,,3,0,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,5
2016,2016-03-07,13,Estádio Urbano Caldeira,Bruno Arleu de Araújo,10322.0,20120.0,Santos FC,Chapecoense,Dorival Júnior,Guto Ferreira,6.0,8.0,38550000.0,10000000.0,25.1,27.6,3,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,3
2016,2016-04-08,18,Arena Pantanal,Dewson Fernando Freitas da Silva,21814.0,42968.0,Santos FC,Flamengo,Dorival Júnior,Zé Ricardo,2.0,5.0,12700000.0,23350000.0,25.8,28.2,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,4
2016,2016-01-10,28,Estádio Urbano Caldeira,Péricles Bassols Pegado Cortez,5764.0,20120.0,Santos FC,Atlético-PR,Dorival Júnior,Paulo Autuori,4.0,6.0,27200000.0,13350000.0,28.4,25.7,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,1
2016,2016-06-10,29,Estádio Urbano Caldeira,Igor Junior Benevenuto,6263.0,20120.0,Santos FC,Fluminense,Dorival Júnior,Levir Culpi,4.0,5.0,18450000.0,22750000.0,28.1,27.5,2,1,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,6
2016,2016-11-12,38,Estádio Urbano Caldeira,Leandro Pedro Vuaden,7531.0,20120.0,Santos FC,América-MG,Dorival Júnior,Enderson Moreira,3.0,20.0,37500000.0,4200000.0,28.0,23.3,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-02-07,13,Estádio General Sílvio Raulino de Oliveira,Leandro Pedro Vuaden,917.0,20000.0,Fluminense,Coritiba FC,Levir Culpi,Pachequinho,12.0,16.0,23750000.0,10750000.0,29.6,27.0,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,2
2016,2016-03-09,18,Estádio Jornalista Mário Filho,Rodrigo Batista Raposo,6136.0,82238.0,Fluminense,Figueirense FC,Levir Culpi,Tuca Guimarães,8.0,15.0,23750000.0,8850000.0,27.7,28.1,3,2,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,3
2016,2016-11-12,38,Estádio Jornalista Mário Filho,Héber Lopes,3847.0,82238.0,Fluminense,Internacional,Marcão,Lisca,12.0,17.0,23600000.0,29000000.0,25.2,26.6,1,1,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,11
2016,2016-10-07,14,Estádio José do Rego Maciel,Sandro Ricci,8749.0,60044.0,Santa Cruz,Internacional,Milton Mendes,Argel Fucks,19.0,5.0,7000000.0,21200000.0,27.6,25.4,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,10
2016,2016-06-11,34,Estádio José do Rego Maciel,Luiz Flávio de Oliveira,7632.0,60044.0,Santa Cruz,América-MG,Adriano Teixeira,Enderson Moreira,20.0,19.0,6850000.0,6000000.0,30.1,26.9,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,6
2016,2016-12-06,7,Estádio Cícero Pompeu de Toledo,Anderson Daronco,12389.0,67428.0,São Paulo,Atlético-PR,Edgardo Bauza,Paulo Autuori,7.0,14.0,27500000.0,19250000.0,26.8,25.0,1,2,1.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2016,12
2016,2016-10-07,14,Estádio Cícero Pompeu de Toledo,Dewson Fernando Freitas da Silva,8198.0,67428.0,São Paulo,América-MG,Edgardo Bauza,Sérgio Vieira,10.0,20.0,24250000.0,7250000.0,25.4,29.3,3,0,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,10
2016,2016-11-09,24,Estádio Cícero Pompeu de Toledo,Dewson Fernando Freitas da Silva,27365.0,67428.0,São Paulo,Figueirense FC,,,14.0,17.0,,,,,3,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-01-10,28,Estádio Cícero Pompeu de Toledo,Sandro Ricci,29813.0,67428.0,São Paulo,Flamengo,,,12.0,2.0,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,1
2016,2016-05-11,34,Estádio Cícero Pompeu de Toledo,Claudio Francisco Lima e Silva,49438.875,67428.0,São Paulo,Corinthians,,,12.0,7.0,,,,,4,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,5
2016,2016-11-12,38,Estádio Cícero Pompeu de Toledo,Paulo Henrique Schleinch Vollkopf,17659.0,67428.0,São Paulo,Santa Cruz,Pintado,Adriano Teixeira,11.0,19.0,36500000.0,3700000.0,26.1,26.6,5,0,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-05-06,6,Estádio Raimundo Sampaio,Raphael Claus,2173.0,25000.0,América-MG,Figueirense FC,Sérgio Vieira,Vinícius Eutrópio,20.0,11.0,7000000.0,11000000.0,28.4,28.0,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,5
2016,2016-07-08,19,Estádio Raimundo Sampaio,Pablo dos Santos Alves,2893.0,25000.0,América-MG,Santos FC,Enderson Moreira,Dorival Júnior,20.0,1.0,6350000.0,23950000.0,27.8,26.7,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,7
2016,2016-05-06,6,Arena Condá,Ricardo Marques Ribeiro,5817.0,25000.0,Chapecoense,Fluminense,Guto Ferreira,Levir Culpi,6.0,8.0,9750000.0,30000000.0,24.8,27.4,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2016,5
2016,2016-09-07,14,Arena Condá,Ricardo Marques Ribeiro,11615.0,25000.0,Chapecoense,Corinthians,Caio Júnior,Cristóvão Borges,11.0,2.0,10250000.0,27350000.0,29.3,25.9,0,2,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2016,9
2016,2016-05-08,18,Arena Condá,Wilton Sampaio,9167.0,25000.0,Chapecoense,Palmeiras,Caio Júnior,Cuca,11.0,3.0,9400000.0,26500000.0,23.2,27.0,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2016,5
2016,2016-11-09,24,Arena Condá,Diego Almeida Real,6101.0,25000.0,Chapecoense,Coritiba FC,Caio Júnior,Paulo César Carpegiani,11.0,12.0,11150000.0,8850000.0,,26.6,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-12-10,30,Arena Condá,Marcelo Aparecido Ribeiro de Souza,6104.0,25000.0,Chapecoense,Sport Recife,Caio Júnior,Oswaldo de Oliveira,11.0,16.0,11250000.0,18150000.0,29.2,28.0,3,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,12
2016,2016-06-11,34,Arena Condá,Wagner do Nascimento Magalhães,9075.0,25000.0,Chapecoense,Figueirense FC,Caio Júnior,Tuca Guimarães,11.0,18.0,10400000.0,9480000.0,,29.6,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,6
2016,2016-02-06,5,Neo Química Arena,Leandro Pedro Vuaden,30187.0,49205.0,Corinthians,Santos FC,Tite,Dorival Júnior,4.0,12.0,30500000.0,18750000.0,27.3,26.5,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,2
2016,2016-03-07,13,Neo Química Arena,Héber Lopes,32577.0,49205.0,Corinthians,Flamengo,Cristóvão Borges,Zé Ricardo,2.0,5.0,27350000.0,23350000.0,25.9,27.2,4,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,3
2016,2016-09-08,19,Neo Química Arena,Dewson Fernando Freitas da Silva,34487.0,49205.0,Corinthians,Cruzeiro,Cristóvão Borges,Mano Menezes,3.0,19.0,34500000.0,32700000.0,26.8,27.8,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,9
2016,2016-09-09,23,Neo Química Arena,João Batista de Arruda,24360.0,49205.0,Corinthians,Sport Recife,Alessandro,Oswaldo de Oliveira,4.0,13.0,22000000.0,16950000.0,26.8,28.2,3,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,9
2016,2016-06-10,29,Neo Química Arena,Rodolpho Toski Marques,17135.0,49205.0,Corinthians,Atlético-MG,Fábio Carille,Marcelo Oliveira,7.0,3.0,17000000.0,22750000.0,24.9,29.3,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,6
2016,2016-09-07,14,Estádio Major Antônio Couto Pereira,Luiz Flávio de Oliveira,10922.0,37182.0,Coritiba FC,Botafogo,,,17.0,16.0,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,9
2016,2016-08-09,23,Estádio Major Antônio Couto Pereira,Wagner do Nascimento Magalhães,8507.0,37182.0,Coritiba FC,Grêmio,Paulo César Carpegiani,Roger Machado,15.0,6.0,8850000.0,43000000.0,26.6,27.1,4,0,4.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,8
2016,2016-04-10,28,Estádio Major Antônio Couto Pereira,Raphael Claus,9734.0,37182.0,Coritiba FC,América-MG,Paulo César Carpegiani,Enderson Moreira,13.0,20.0,9950000.0,6900000.0,27.2,27.6,3,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,4
2016,2016-06-11,34,Estádio Major Antônio Couto Pereira,Anderson Daronco,11847.0,37182.0,Coritiba FC,Atlético-MG,Paulo César Carpegiani,Marcelo Oliveira,15.0,4.0,8450000.0,34500000.0,27.4,28.0,2,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,6
2016,2016-05-06,6,Estádio Manoel Barradas,Thiago Duarte Peixoto,8924.0,35632.0,EC Vitória,Internacional,Vágner Mancini,Argel Fucks,13.0,1.0,11250000.0,24750000.0,26.5,24.9,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,5
2016,2016-11-07,14,Estádio Manoel Barradas,Marcelo Aparecido Ribeiro de Souza,6938.0,35632.0,EC Vitória,Fluminense,Vágner Mancini,Levir Culpi,13.0,12.0,10600000.0,19250000.0,26.4,28.8,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2016,11
2016,2016-04-08,18,Estádio Manoel Barradas,André Luiz de Freitas Castro,7182.0,35632.0,EC Vitória,Coritiba FC,Vágner Mancini,Márcio Goiano,16.0,17.0,11200000.0,12350000.0,27.7,27.2,3,1,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,4
2016,2016-06-10,29,Estádio Manoel Barradas,Emerson de Almeida Ferreira,19652.0,35632.0,EC Vitória,Grêmio,Argel Fucks,Renato Gaúcho,13.0,9.0,11750000.0,29000000.0,27.2,26.0,0,1,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2016,6
2016,2016-11-06,7,Estádio Moisés Lucarelli,Rodrigo Batista Raposo,3862.0,19728.0,Ponte Preta,Chapecoense,Eduardo Baptista,Guto Ferreira,13.0,5.0,11000000.0,10500000.0,28.7,24.5,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-03-07,13,Estádio Moisés Lucarelli,Vinicius Furlan,5551.0,19722.0,Ponte Preta,São Paulo,Eduardo Baptista,Edgardo Bauza,11.0,9.0,10000000.0,13000000.0,25.8,25.1,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,3
2016,2016-05-08,18,Estádio Moisés Lucarelli,Ricardo Marques Ribeiro,5050.0,19728.0,Ponte Preta,Botafogo,,,9.0,14.0,,,,,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,5
2016,2016-12-10,24,Estádio Moisés Lucarelli,Wilton Sampaio,4386.0,19728.0,Ponte Preta,América-MG,Eduardo Baptista,Enderson Moreira,8.0,20.0,11000000.0,7800000.0,27.2,29.1,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,12
2016,2016-06-11,34,Estádio Moisés Lucarelli,Braulio da Silva Machado,10208.0,19728.0,Ponte Preta,Santos FC,Eduardo Baptista,Dorival Júnior,10.0,3.0,11400000.0,18550000.0,27.1,27.7,1,2,1.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2016,6
2016,2016-11-12,38,Estádio Moisés Lucarelli,Francisco de Paula dos Santos Silva Neto,3095.0,19728.0,Ponte Preta,Coritiba FC,Eduardo Baptista,Paulo César Carpegiani,10.0,14.0,10250000.0,5300000.0,26.9,22.800000000000004,2,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-01-07,12,Estádio Raimundo Sampaio,Raphael Claus,23018.0,,Atlético-MG,Botafogo,,,8.0,17.0,,,,,5,3,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,1
2016,2016-09-08,19,Estádio Raimundo Sampaio,Péricles Bassols Pegado Cortez,17484.0,23018.0,Atlético-MG,Chapecoense,Marcelo Oliveira,Caio Júnior,5.0,10.0,33250000.0,9030000.0,31.3,22.800000000000004,3,1,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,9
2016,2016-08-09,23,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,13532.0,23018.0,Atlético-MG,EC Vitória,Marcelo Oliveira,Vágner Mancini,3.0,14.0,26250000.0,8950000.0,28.9,26.0,2,1,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,8
2016,2016-04-06,6,Arena da Baixada,Wagner Reway,11863.0,42372.0,Atlético-PR,Santa Cruz,Paulo Autuori,Milton Mendes,19.0,7.0,19750000.0,7000000.0,25.0,29.3,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,4
2016,2016-02-07,13,Arena da Baixada,Luiz Flávio de Oliveira,10137.0,42372.0,Atlético-PR,América-MG,Paulo Autuori,Sérgio Vieira,10.0,20.0,20000000.0,6250000.0,25.0,29.0,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,2
2016,2016-04-08,18,Arena da Baixada,Anderson Daronco,25379.0,42372.0,Atlético-PR,Corinthians,Paulo Autuori,Cristóvão Borges,7.0,1.0,19000000.0,32250000.0,25.2,26.8,2,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,4
2016,2016-11-12,38,Arena da Baixada,Elmo Alves Resende Cunha,35396.0,42372.0,Atlético-PR,Flamengo,Paulo Autuori,Zé Ricardo,5.0,2.0,23000000.0,27500000.0,27.4,29.0,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,11
2016,2016-11-12,38,Estádio Adelmar da Costa Carvalho,Wagner do Nascimento Magalhães,9033.0,35000.0,Sport Recife,Figueirense FC,Daniel Paulista,Marquinhos Santos,16.0,18.0,18950000.0,6700000.0,28.1,26.0,2,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-02-06,5,Estádio Beira-Rio,Wagner do Nascimento Magalhães,20300.0,56000.0,Internacional,Atlético-PR,Argel Fucks,Paulo Autuori,2.0,16.0,24500000.0,22500000.0,25.1,24.8,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,2
2016,2016-02-10,28,Estádio Beira-Rio,Luis Cesar de Oliveira Magalhães,34036.0,56000.0,Internacional,Figueirense FC,Celso Roth,Marquinhos Santos,18.0,16.0,25250000.0,10500000.0,27.7,26.6,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,2
2016,2016-07-10,29,Estádio Beira-Rio,André Luiz de Freitas Castro,31431.0,56000.0,Internacional,Coritiba FC,Celso Roth,Paulo César Carpegiani,18.0,12.0,19500000.0,7200000.0,26.2,26.6,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,7
2016,2016-02-06,5,Estádio Orlando Scarpelli,Jean Pierre Goncalves Lima,5834.0,19908.0,Figueirense FC,São Paulo,Vinícius Eutrópio,Edgardo Bauza,17.0,6.0,11000000.0,28250000.0,28.0,26.2,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,2
2016,2016-12-06,7,Estádio Orlando Scarpelli,Leandro Pedro Vuaden,11556.0,19908.0,Figueirense FC,Flamengo,Vinícius Eutrópio,Zé Ricardo,15.0,6.0,10750000.0,18600000.0,28.4,25.2,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,12
2016,2016-04-09,19,Estádio Orlando Scarpelli,Flavio Rodrigues de Souza,5075.0,19908.0,Figueirense FC,Sport Recife,Argel Fucks,Oswaldo de Oliveira,15.0,12.0,8450000.0,14250000.0,26.9,28.1,1,1,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2016,4
2016,2016-07-09,23,Estádio Orlando Scarpelli,Pablo dos Santos Alves,5744.0,19908.0,Figueirense FC,Atlético-PR,Tuca Guimarães,Paulo Autuori,18.0,9.0,9000000.0,9600000.0,27.6,25.0,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2016,7
2016,2016-09-10,29,Estádio Orlando Scarpelli,Wilton Sampaio,12325.0,19908.0,Figueirense FC,Botafogo,Marquinhos Santos,Jair Ventura,17.0,8.0,10480000.0,8000000.0,27.5,26.7,0,1,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2016,9
2016,2016-07-11,34,Arena do Grêmio,Dewson Fernando Freitas da Silva,10845.0,60540.0,Grêmio,Sport Recife,Renato Gaúcho,Daniel Paulista,8.0,14.0,28750000.0,16700000.0,26.2,27.4,0,3,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2016,7
2016,2016-11-12,38,Arena do Grêmio,Jailson Macedo Freitas,14101.0,60540.0,Grêmio,Botafogo,Renato Gaúcho,Jair Ventura,8.0,6.0,13600000.0,13500000.0,23.3,28.4,0,1,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2016,11
2016,2016-02-06,5,Estádio Nacional de Brasília Mané Garrincha,Elmo Alves Resende Cunha,7057.0,69349.0,Botafogo,Cruzeiro,,,13.0,19.0,,,,,0,1,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2016,2
2016,2016-05-06,6,Estádio Governador Magalhães Pinto,André Luiz de Freitas Castro,18905.0,57483.0,Cruzeiro,São Paulo,,,14.0,9.0,,,,,0,1,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2016,5
2016,2016-05-08,18,Estádio Raimundo Sampaio,Raphael Claus,12454.0,25000.0,Cruzeiro,Internacional,Mano Menezes,Falcão,19.0,13.0,29100000.0,28000000.0,28.4,26.7,4,2,3.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2016,5
2016,2016-06-11,34,Estádio Governador Magalhães Pinto,Elmo Alves Resende Cunha,10068.0,57483.0,Cruzeiro,Fluminense,Mano Menezes,Levir Culpi,13.0,9.0,30250000.0,25750000.0,27.5,26.9,4,2,2.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2016,6
2016,2016-11-12,38,Estádio Governador Magalhães Pinto,Wagner Reway,16074.0,57483.0,Cruzeiro,Corinthians,Mano Menezes,Oswaldo de Oliveira,13.0,7.0,30000000.0,21500000.0,27.7,27.7,3,2,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2016,11
2016,2016-05-06,6,Estádio Nacional de Brasília Mané Garrincha,Dewson Fernando Freitas da Silva,49438.875,71400.0,Flamengo,Palmeiras,Zé Ricardo,Cuca,4.0,5.0,20250000.0,31500000.0,24.8,25.5,1,2,1.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2016,5
2016,2016-03-06,5,Estádio Municipal Paulo Machado de Carvalho,Marielson Alves Silva,19196.0,37730.0,Palmeiras,Grêmio,Cuca,Roger Machado,8.0,1.0,29250000.0,31500000.0,28.5,26.4,4,3,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2016,3
